filename	read_id
nanopore.fast5	22b90222-1da3-4e01-b17d-847615ed88d7
nanopore.fast5	c7fab895-86d5-4be7-90cc-2ebb91c90b69
nanopore.fast5	ece1fa09-c9b5-4e12-a274-527bc26aa93d
nanopore.fast5	738e54b1-26ba-4993-ac4a-7f18ca43d65f
nanopore.fast5	35f928c4-1ed6-4f5f-9e53-35367f6f0f85
nanopore.fast5	d6c224af-ed8d-4dbc-b49c-e7bf77267afe
nanopore.fast5	f9a7f059-5774-4155-be25-2a362cde3e39
nanopore.fast5	8b121cdd-f796-4ec0-911e-34d0e8078303
nanopore.fast5	bf4e93cc-a85b-4766-8a6b-4a5d3b886842
nanopore.fast5	4835a401-144a-40cc-a08c-1a32250b5056
nanopore.fast5	edba1575-cce0-4214-99ed-449e60a6f2d9
nanopore.fast5	89f0e10f-21cc-45f9-b070-7ead98cdb7fa
nanopore.fast5	8ad84f5c-26ee-4e1f-99d1-9d18a541c57f
nanopore.fast5	83ec5f37-4b1d-453f-abcc-d288604c3c46
nanopore.fast5	c59dd076-2d68-4a6c-889a-2937eb6f6fc1
nanopore.fast5	5950a040-6703-4b6a-a778-40a3140af36b
nanopore.fast5	2f33db85-0a88-499a-ab4b-1dbbb9a47393
nanopore.fast5	d669b90f-4856-44ac-ac11-972adb6ac66a
nanopore.fast5	53f5ad54-19d4-4d99-87b7-4c80536aac4f
nanopore.fast5	a995f6b3-063c-4f4c-a1ef-9e36f4c3c2de
nanopore.fast5	48dbee69-1c9f-4049-b86f-3d24d25feb74
nanopore.fast5	f87df250-580b-4f48-9817-caf272f4d8b2
nanopore.fast5	a10b8b91-aa3a-4a86-9747-0daa87a219f7
nanopore.fast5	a14f75ba-01a2-4b38-ba1b-3ea19bf7e746
nanopore.fast5	37970c12-93e6-4d58-b7d4-0992f7d6d5d3
nanopore.fast5	7f48aa22-1a94-473a-a2e7-468508b9df93
nanopore.fast5	6d6d26df-a4bd-40be-9d3d-000975b26886
nanopore.fast5	ec47a459-ff33-40cf-9cd1-5fe8e3c2e4e8
nanopore.fast5	5d4826c2-6855-4cc2-b4b1-157ad6a44173
nanopore.fast5	6a7f266e-2f19-4d21-b3a2-94a33e152227
nanopore.fast5	d60b75fd-effd-4de6-9d09-aba29452fdb3
nanopore.fast5	b0f39653-3bec-4b72-ae8c-301bf4dbdd32
nanopore.fast5	a25394c6-c480-48cf-afa5-16cef72c8054
nanopore.fast5	3ae377f1-afc9-4ee9-a6c6-4ef9170dc597
nanopore.fast5	df009492-439c-4ca7-9a0f-61133524dbc3
nanopore.fast5	01626439-074e-406c-a6cf-a7a9a93d9547
nanopore.fast5	8f0ca61e-4163-44d2-bfea-c2d761c08f78
nanopore.fast5	2b8bbfdf-9347-42c4-9073-88b9060cfae6
nanopore.fast5	1f3e8d1a-98c9-4be1-ba13-3f6feb9c0966
nanopore.fast5	a12b57d3-7bce-4671-a1cb-a61153af4440
nanopore.fast5	6a532440-0e09-47ec-922a-48f686717cc5
nanopore.fast5	06fefbbf-7ab0-4adc-875c-c18a39737d64
nanopore.fast5	d690959c-a41d-432e-b3f5-87e9a70ec546
nanopore.fast5	81f054dd-d511-4f06-a8d7-c16629c3f6ec
nanopore.fast5	d36511bb-1829-4797-9441-80c5d9af5c44
nanopore.fast5	ad5633ee-1810-4fb4-bd87-59f22bb0e50e
nanopore.fast5	726ed825-17d7-4827-83e9-470546d7c811
nanopore.fast5	3facf817-7e87-4cb6-a495-a7975346211e
nanopore.fast5	0fd4ed5c-5767-491f-ae79-4874dac5b8a7
nanopore.fast5	09c095ba-689e-42cf-b428-5e4ebd9e2b32
nanopore.fast5	f150ed18-40a2-48ce-a50f-055121ee0d79
nanopore.fast5	d87c8664-4c3f-4cfe-97c5-36d289b38a45
nanopore.fast5	1ec63728-d362-4dfe-90cb-79ceae5c0ffd
nanopore.fast5	049a2e66-5f36-4072-823f-cccb13e81955
nanopore.fast5	9f463e96-7ac2-4374-a117-039f78e83e2f
nanopore.fast5	cb50d887-cba3-4289-a1e6-ea387202f06c
nanopore.fast5	fe0639ef-8e7d-4e91-8b9c-cb2fc7c2ad45
nanopore.fast5	74ce4228-ab76-41f2-ab78-bb36e4683cad
nanopore.fast5	f0ca94b3-32b2-4a96-a067-1950c23ed0a3
nanopore.fast5	85de7d24-af0e-495d-bc42-dc0d383718e3
nanopore.fast5	d7ff2c7d-f7ab-4562-995f-6fbab9482eac
nanopore.fast5	c2208182-785d-4001-89c2-4e35469da13c
nanopore.fast5	bc6a6645-13fc-4334-86a0-89358888ba3a
nanopore.fast5	4e46dd63-69d0-40e9-bc68-e7121ec939c7
nanopore.fast5	0d8bf402-8c3e-4b18-947d-7c534ff70f23
nanopore.fast5	c8a90243-eb9a-478d-acac-bcc5a70c4d74
nanopore.fast5	e837b7b8-dab4-43c0-90a4-fad9f78e4b7e
nanopore.fast5	3fb63fe8-6c8b-4aea-a0f1-8fc13840f6ef
nanopore.fast5	25c62e46-cd2d-429a-8ec6-8e7c5e0df165
nanopore.fast5	13761ea3-502c-4c82-86c1-5ac8bfab5552
nanopore.fast5	50e358c0-8663-4528-9048-7e8a1a03fce6
nanopore.fast5	98ad4e5b-3f2d-483e-a4b0-63ddf3169ee3
nanopore.fast5	4f1612cd-eb82-47d4-8e2c-feebb47225cf
nanopore.fast5	a4256848-93a0-466a-b46b-153e9ceea612
nanopore.fast5	d03301d7-3018-490c-859d-cc33656c32e9
nanopore.fast5	7c337b93-8611-4fcf-a29d-e1d9b124b23b
nanopore.fast5	f6e3e457-6f6b-4b00-9bf4-36db461de062
nanopore.fast5	d8155679-a50f-48b6-a1fb-9f1528d7ad80
nanopore.fast5	ebbc3d3c-6c09-47d4-b827-1fd0bb5a3b12
nanopore.fast5	98e6d35f-a09a-498a-8da2-2d6c9ceae554
nanopore.fast5	c8eda5e6-c7b5-4138-ac6c-efe21fdbac3e
nanopore.fast5	b398b083-b6c4-48eb-92a2-6cd205740af6
nanopore.fast5	7d9ba57e-cfea-493f-b2f3-477f2f4ed66e
nanopore.fast5	8c1544e7-477c-451b-9a45-554b1eb1d0ed
nanopore.fast5	c9d5bb62-bba7-4d71-9d7a-97c69086ae1d
nanopore.fast5	c7cf9085-f2b2-43d2-bfc3-c2ea733c7ec2
nanopore.fast5	623d1ba4-16f0-4843-b285-d2e86f180ee7
nanopore.fast5	50dfb7d9-44c0-4c20-ad10-18549a2a23e5
nanopore.fast5	d237c05f-5649-4284-91d2-01375b68e071
nanopore.fast5	0fda23de-957b-4b84-8322-f1be27508e9b
nanopore.fast5	d23491e6-6635-428a-bc49-c95e498ebc9c
nanopore.fast5	73ee0916-bccc-4cb3-a89a-7ad5a3f619a0
nanopore.fast5	8e2d8d7e-591e-43ed-b6c3-d80e2aa3f5e8
nanopore.fast5	c487a3d4-55c4-46e5-bdbb-dbe852707fa7
nanopore.fast5	5825f52e-ebff-405d-b78d-fb644fe469f8
nanopore.fast5	bfda04de-5b06-49db-af19-65ba00827c63
nanopore.fast5	e9296195-c58b-47e1-8951-d52c7539eead
nanopore.fast5	5034d61e-a68a-4cd6-b95b-c27f8babdb4d
nanopore.fast5	3e6d96a8-7157-4456-92a3-5d30678f2d34
nanopore.fast5	c08b5a88-9373-407f-b9f3-ae8412700bc6
nanopore.fast5	7760c315-d9d7-491e-bff2-b62d366ccdd7
nanopore.fast5	93bad192-5879-4cdd-8a23-e5c860a11876
nanopore.fast5	98096f8e-65d6-4111-9f20-1f286e7d79e2
nanopore.fast5	30ae8a66-5877-467b-b2fc-cf0fccd8ec9a
nanopore.fast5	35bfbf79-274a-4e92-b13e-c276f0378b79
nanopore.fast5	7b987f75-a0b0-4d06-a806-ca5286970034
nanopore.fast5	d20d64da-5afb-449e-9946-d82fda9759ba
nanopore.fast5	1de13e45-9942-4891-aee0-e4ae9211a77a
nanopore.fast5	585dd6d1-291e-4b20-9022-dfe14d39b036
nanopore.fast5	239ab2d4-d5cc-475d-b864-05ba2442f684
nanopore.fast5	892585c8-9f55-4930-880c-3e7689b47ee3
nanopore.fast5	71a8e32e-8598-4977-84c8-c0c2816d8daf
nanopore.fast5	9cd7e36b-1392-41f6-ba32-aea2e996305c
nanopore.fast5	d46955a2-61b6-4a20-98fe-354161bdb67e
nanopore.fast5	dc511e34-22c0-49bc-aed7-6dac4ba76a7f
nanopore.fast5	765efefc-2dc5-424c-854e-6419d22afc31
nanopore.fast5	cce0bdf8-ebea-4524-8c30-348a0dea5f42
nanopore.fast5	9805c64a-c072-43a6-b253-4695c505d418
nanopore.fast5	9441d800-4465-4e52-a9db-5dcf60ba8ae8
nanopore.fast5	8ab4b964-c85d-429e-a0d8-abf20c6f7631
nanopore.fast5	1bb2d6b8-657e-4549-b024-b9316593a573
nanopore.fast5	5e8841ad-a294-4e29-aa3f-f88c0ffb584a
nanopore.fast5	d2d13165-8874-4a00-af17-53eeef49e78b
nanopore.fast5	86ecfc73-409a-48ce-96e1-ed6f2d450ed1
nanopore.fast5	34cb1d09-ab84-41fe-960a-61c974bce62d
nanopore.fast5	0c40b826-1782-4102-83ab-8c098da50f74
nanopore.fast5	2287fe93-66e5-49c6-ba11-5e7f5c5ef897
nanopore.fast5	f1ee1de2-4959-4390-b238-193a63914c8e
nanopore.fast5	bc46a630-2b49-42d4-8705-8946ae89b56d
nanopore.fast5	5f415a80-12fe-48c4-827b-0b6984c91c88
nanopore.fast5	9aedd78e-fd18-457b-b921-a865f6ca4788
nanopore.fast5	dd845c89-985c-40b3-b94b-a92838782d92
nanopore.fast5	59c33ee8-8bd3-4d17-8cc8-3eff33abff45
nanopore.fast5	7cb5c997-90eb-4900-bc6c-7da9709cd309
nanopore.fast5	de8154b7-db83-43de-a8d1-fe689d52371a
nanopore.fast5	0a9bd453-a581-4895-8b3e-88766eba98f0
nanopore.fast5	5d949687-a9a6-4201-b8cd-c9973e486e9c
nanopore.fast5	0b2a7dba-ccad-4c52-9128-58269f60fe55
nanopore.fast5	00b5e617-bd6c-4ebc-a67a-901c04c6b867
nanopore.fast5	4be0a61b-9616-49ef-9f6a-9872453890e7
nanopore.fast5	b629c984-d56d-455c-ad92-0e3527365efb
nanopore.fast5	d5748e45-167e-4f99-9ec3-9119ec33958b
nanopore.fast5	78e67c04-b341-49da-8c28-1b2e017aee86
nanopore.fast5	793a77eb-a8be-4726-8ea4-21b76b097aed
nanopore.fast5	45fac94d-3c2f-4948-be37-48be06f6c781
nanopore.fast5	8b13acb7-089b-493b-96fe-7e8019a7b9ba
nanopore.fast5	59aeacfc-0605-49a3-8e6b-d2772cf94850
nanopore.fast5	1eca16a2-96d9-410c-ae80-13ad9c8d9254
nanopore.fast5	cacb646e-53b7-4453-bf24-c92497960ccf
nanopore.fast5	eeb1bb8b-3e42-416a-8ede-5ef2542d86ce
nanopore.fast5	142df437-91b7-4c8d-8b50-c29d3efa0e4c
nanopore.fast5	4c30ef3d-c12c-44df-8bad-0943bb04b47a
nanopore.fast5	60d6fc8c-a15e-4ac5-b444-0d6bf631d3dc
nanopore.fast5	8c90d01b-7724-4129-a7a4-612600b25c8d
nanopore.fast5	91981b87-c847-4c26-b13b-36f37e485f90
nanopore.fast5	0b02becf-142c-4a16-8ab1-966b2c51300b
nanopore.fast5	dd9bf990-0f78-4c69-8f54-66366fd94252
nanopore.fast5	4db139d3-58ee-4192-b6bd-44d9ecdb77ff
nanopore.fast5	c848e51f-5a0f-4733-88bb-230b401f2749
nanopore.fast5	88664634-45ef-47e3-9365-71da5dffb182
nanopore.fast5	3f5bfced-8ba2-4154-b774-eb4760ff94e8
nanopore.fast5	a30c7d04-689b-47cc-822b-eba23c151448
nanopore.fast5	3f728e9d-f2ec-4c39-bc4c-5b21393483ae
nanopore.fast5	2bc680f1-f58f-4051-812c-2cdf182ef67e
nanopore.fast5	14a135f3-f557-413b-a908-eb2a77191c2a
nanopore.fast5	d7cec9a4-3c1a-4c92-b6dc-1a7a6a90e49c
nanopore.fast5	3f2dac16-c083-46ff-8509-3a8f76572a9e
nanopore.fast5	91c659d5-dc4f-450b-be85-17d732f46864
nanopore.fast5	3ec7f5ee-4c1e-4840-8def-d610d8f30ea2
nanopore.fast5	499ac4c4-5056-4f2f-9c47-01d090fd6977
nanopore.fast5	99e2ee96-0c6b-4548-b493-3394e556e977
nanopore.fast5	adad3cc1-7ef1-4197-bf8b-cc126031bc4e
nanopore.fast5	8cc0cd3d-3109-43fe-9b5f-d8359b349017
nanopore.fast5	5aa4f4fb-b7a9-47bc-ae31-4e3756888914
nanopore.fast5	ef917523-b984-4062-a5d5-38c8749c0104
nanopore.fast5	1de11ad9-0089-4d78-9afd-88d8d9198f77
nanopore.fast5	616cd522-964b-44d0-b183-35030740c07d
nanopore.fast5	6e30591b-6f5b-4dec-81e0-d8608c97cef4
nanopore.fast5	683023b0-2be2-45bc-a166-2748c0a07a17
nanopore.fast5	8a486b61-949c-4163-b249-edc1e194b04c
nanopore.fast5	4aad5ef4-f6fb-41ae-9595-dcc359543374
nanopore.fast5	8acc81c1-d74e-431b-a5d4-85dfc8b801ba
nanopore.fast5	1a97b6b7-be48-429c-b995-ca6af020d194
nanopore.fast5	7b0a51f0-4b41-4a21-bc57-dd994aa530ea
nanopore.fast5	110ea2c3-3568-4ad5-b212-10fe5567cae7
nanopore.fast5	f6b9271b-ac68-4049-9e86-1ad5fb69ba24
nanopore.fast5	45a4e472-86e9-4c79-911b-6ec53730ee24
nanopore.fast5	6764c1af-7702-49dc-838d-6e062e7a3f5a
nanopore.fast5	995a75fe-6854-469f-8158-b0809415f1c7
nanopore.fast5	f0e20b2c-7ce2-4c93-962d-85359c3b389c
nanopore.fast5	77a1d06a-fd94-48a5-897e-60e609a98da7
nanopore.fast5	1a9dd0e6-8b39-4b73-aa01-260aa9793d0e
nanopore.fast5	87cf5e06-5a81-4166-bcfc-24e679fb6bf4
nanopore.fast5	3ba317df-3586-42c9-a5bd-58b6cd01f224
nanopore.fast5	dfa9489f-3f60-40ef-86be-b269fedc8ae3
nanopore.fast5	e1c16533-f21d-4dae-8765-a4e249f3038f
nanopore.fast5	2f6dfcef-5055-43d0-8154-efdc1641c1a2
nanopore.fast5	9f817c46-776b-4a62-87e1-117bee33babb
nanopore.fast5	657adce4-d9ec-457e-b711-2aef56ca07ed
nanopore.fast5	aee1ea6b-081e-419d-8fd4-052d8f5f7f98
nanopore.fast5	bc95734d-a024-4c2b-9c74-903ea04c4b49
nanopore.fast5	19cf3092-d28b-4c92-bdc4-975365abd61e
nanopore.fast5	1a9c692b-bd20-4c2e-a5f2-0ad82227856c
nanopore.fast5	96afd141-e33e-45e3-b2bc-d4aece398958
nanopore.fast5	4037f5f3-3423-4199-90ea-4d69d8fbbec0
nanopore.fast5	52b890dd-139d-4f6f-8550-d3bf0af3493c
nanopore.fast5	ff31f25c-fdd9-43b0-8c9b-fc3340964a7c
nanopore.fast5	a7f96db0-f6f9-4bc3-8cd2-00ffd47d6f0a
nanopore.fast5	35be1b0b-c5ca-4c52-afdb-a3ce23f63f79
nanopore.fast5	4db21774-d0a2-494a-8802-0b3add09cc34
nanopore.fast5	3df1a4d3-f5fd-4b27-90ba-e4326d802f03
nanopore.fast5	633fe69d-4280-4bdc-b3ab-78bf21385e2c
nanopore.fast5	f87f790a-cd90-40ec-add7-2fa34a4c3df0
nanopore.fast5	15d58b41-8c0f-414c-8f86-fa57a98451f5
nanopore.fast5	da338c6c-2491-44e1-96fd-f059c0ca0c56
nanopore.fast5	00d88de4-9002-42a2-81e2-268d214482b1
nanopore.fast5	a28de062-009b-4c36-a2ad-ade621441725
nanopore.fast5	112bbaab-2016-4743-9fd4-0d6bec4fa46e
nanopore.fast5	a7f16781-4b42-495d-8b05-9bfe8188350b
nanopore.fast5	00b55a95-17a2-409f-af93-f16869762ca8
nanopore.fast5	7306fe21-5070-4572-9ac8-0ac665fcddd6
nanopore.fast5	177aa64d-a15b-496c-aae9-c13ea562287b
nanopore.fast5	d2a6a2bf-1f30-4080-9cb3-1cfe9ba23c76
nanopore.fast5	ea1f9573-e562-48a5-9aad-0f15c971393f
nanopore.fast5	30cf0869-7b9a-465d-aa40-6bf821666905
nanopore.fast5	a5fb9ae4-fbef-4afd-b289-2e07ccdf6baa
nanopore.fast5	da70d807-b408-4ac5-8671-a83a1be7565a
nanopore.fast5	25c7dd5d-ea1d-4bf4-b440-2b95b9c04206
nanopore.fast5	0534a3da-63c9-41b0-9930-1d1120bda71b
nanopore.fast5	a81f70fa-4909-40c5-803b-6bed19bd6b85
nanopore.fast5	3a0efa47-cb85-449a-b670-b4f77153d5cb
nanopore.fast5	419f5292-27af-4230-80c1-995d39fed810
nanopore.fast5	a271a8e5-ccec-4051-9abb-e3f851edf7dd
nanopore.fast5	43eb58e0-61c9-4c66-ba60-c246a1472068
nanopore.fast5	b3ddf3c4-d5c5-405f-9e4f-562841c4d48b
nanopore.fast5	402767df-8ca4-4e81-861e-8ab67627a678
nanopore.fast5	3e374943-2f62-4363-9e12-6b833d5313cc
nanopore.fast5	b1791051-564e-4c93-9dff-ed2b08690624
nanopore.fast5	87cec87a-88ac-4ada-8afe-c226a1331f83
nanopore.fast5	658cf577-4e2c-429a-b9a2-e7442ed24957
nanopore.fast5	0d55c1e7-d96d-4c56-93d9-1280cb0410f2
nanopore.fast5	c33e9638-03ac-4b16-af18-c0a187729bc4
nanopore.fast5	2dd217d1-cbd4-451d-b05f-c6eb69dd6d56
nanopore.fast5	fb8b8035-061d-4503-9aed-26876b630c6f
nanopore.fast5	5dce3210-7ac4-4c19-9417-e93bdbe2fc85
nanopore.fast5	1cebd2a7-cc28-4183-806f-2031bbd6c2aa
nanopore.fast5	dee7c79c-7df4-4598-9fcf-26cc07379dfa
nanopore.fast5	7eb61740-6a1b-4771-99dc-070619dc493c
nanopore.fast5	15303f63-45d9-47fe-ab7c-2f8acdd6c973
nanopore.fast5	c450aee6-1202-45ad-a1de-80b1fa5fa26a
nanopore.fast5	b2120d3a-5dee-47b7-a101-80b037f884e4
nanopore.fast5	ae6ffe2b-43a2-4b19-bc55-5c0d0f794d0c
nanopore.fast5	24b9212d-db0d-49e8-9af3-e0e3f4e8f52d
nanopore.fast5	19652fb8-382d-4b44-a1de-0a7ac1559b72
nanopore.fast5	9991b334-16d9-4d4e-a1c9-4c74dfeb0c13
nanopore.fast5	628038ad-7737-4bc4-9021-837de9af9be4
nanopore.fast5	756611f1-0652-48e1-a38c-54a5a36d0194
nanopore.fast5	28ac5739-a5d3-4aeb-82ac-c38d2f25995e
nanopore.fast5	ffa03711-eeeb-4ea7-af9f-79a9b2f8039d
nanopore.fast5	b675f2dc-dced-419c-81ce-d11cd7462ace
nanopore.fast5	758a1ba2-b98f-4de9-886f-52430e2fb3d9
nanopore.fast5	94af404f-49c6-4b71-a56f-0bb6375a934f
nanopore.fast5	664e7ca7-4749-41d3-905b-2d9c900f1382
nanopore.fast5	387966e6-82bf-4c4f-b709-c73a6cff5126
nanopore.fast5	139d104d-95f9-4e87-905c-a22686ea9718
nanopore.fast5	c4d3fa0f-f1f8-4e2d-b9d1-d954cfd646ba
nanopore.fast5	7d027137-4921-4e86-86c4-9e5570f47935
nanopore.fast5	506aaf0d-2829-4674-9b4f-031db1c16301
nanopore.fast5	bf6624b7-a3d5-43d1-8232-2f1742300ea3
nanopore.fast5	d0c9c06e-13b1-4557-92f7-48dd7dcaf0a5
nanopore.fast5	8670e6a2-76f4-4328-b869-afa1b89b9469
nanopore.fast5	b5264c09-d81d-44fe-9d1c-2f21b176bb1b
nanopore.fast5	3b3475ed-0d60-4bc3-a956-933386002425
nanopore.fast5	9e92b4b8-0814-4f66-9ba2-4ebc33b9a920
nanopore.fast5	a49b0457-4d78-49d5-8a46-f4c81b4bd9f4
nanopore.fast5	7692a0c3-4717-4a12-9c3e-1cf6941175c7
nanopore.fast5	a0c004b8-7995-41e2-b2c1-fee8390f5a86
nanopore.fast5	d674d1b7-21ef-4a3b-a571-83195b203b26
nanopore.fast5	59b49b6f-1e3d-463e-b2f3-24c2df025bc8
nanopore.fast5	3ced4c89-4a72-4710-b3f1-d40a1e0c812d
nanopore.fast5	76bb98f0-4bcd-4e0d-bc5f-d547fcef42d9
nanopore.fast5	7ab5613b-c0b9-4c5a-b0af-064435b5a254
nanopore.fast5	698806b2-50cd-4ba4-bcff-319bade8b9f3
nanopore.fast5	5571a5cc-0e98-4541-a2c3-c41eece1a37a
nanopore.fast5	54f9bcd0-db05-4864-83ed-8c1dc220533a
nanopore.fast5	2bc230ff-e7f9-4232-a79c-9f83a446eec9
nanopore.fast5	6f0a94e7-f934-4cd4-b520-bbc34c6209d4
nanopore.fast5	83aa2e5a-9036-4221-a1cc-3ffadb661c00
nanopore.fast5	f04d856d-585f-4662-a6e7-46ed3e9d99ac
nanopore.fast5	4b56140e-29d4-4034-81eb-33bcef15f6ad
nanopore.fast5	eb48c68e-d3b7-491e-bfa7-5a9d6e0dc442
nanopore.fast5	7cfed81d-18ae-4fd0-8fa9-848f273000a6
nanopore.fast5	4b2dcd56-480a-43dc-b699-ff02e3035c71
nanopore.fast5	d8c8bcf1-f7d2-445a-a126-7a9f5183d393
nanopore.fast5	9e2146bd-1ac6-47f4-acc0-6cbc2de57ad1
nanopore.fast5	aa75f372-8abd-4103-9aa5-d2fe24f22b37
nanopore.fast5	b3473258-44cd-4c4e-86cf-1abbf1716732
nanopore.fast5	46f12f82-7217-4b93-906f-b6f251456a06
nanopore.fast5	8c4f0ec9-8e3a-4cfe-b4e1-6df6227cde8d
nanopore.fast5	8aa6f14a-9cef-453b-9232-f0963efc9f2d
nanopore.fast5	8cf0e01a-39fb-4b00-a4cd-d96cab926d0f
nanopore.fast5	e5ffd36f-ed6a-40d3-ba1b-36a3b821af85
